payment_id,shipment_id,method,amount,ccy,bank,broker
P0002506,S0000256,wire,107362,JPY,bank_B,broker_Z
P0002507,S0004821,cashlike,46265,USD,bank_C,broker_Z
P0002508,S0001387,cashlike,95047,EUR,bank_B,broker_X
P0002509,S0000312,letter_of_credit,70095,USD,bank_C,broker_Y
P0002510,S0004096,cashlike,168591,USD,bank_A,broker_X
P0002511,S0002117,wire,154607,JPY,bank_A,broker_X
P0002512,S0004824,cashlike,6275,EUR,bank_A,broker_Y
P0002513,S0002864,cashlike,160226,EUR,bank_C,broker_Z
P0002514,S0002308,cashlike,31936,EUR,bank_A,broker_Y
P0002515,S0003560,wire,191694,JPY,bank_B,broker_X
P0002516,S0001779,letter_of_credit,1514,USD,bank_C,broker_Y
P0002517,S0004450,wire,66977,EUR,bank_B,broker_Y
P0002518,S0002989,wire,57904,EUR,bank_B,broker_Z
P0002519,S0004877,wire,109761,EUR,bank_C,broker_Y
P0002520,S0001423,wire,86498,EUR,bank_A,broker_X
P0002521,S0001744,letter_of_credit,43259,EUR,bank_B,broker_Y
P0002522,S0003507,letter_of_credit,86138,USD,bank_A,broker_Y
P0002523,S0002597,cashlike,2935,EUR,bank_B,broker_Z
P0002524,S0002569,letter_of_credit,26669,JPY,bank_C,broker_X
P0002525,S0001099,cashlike,146849,USD,bank_B,broker_Y
P0002526,S0001008,letter_of_credit,4589,EUR,bank_B,broker_Z
P0002527,S0002513,cashlike,66792,EUR,bank_C,broker_X
P0002528,S0003108,wire,186747,JPY,bank_C,broker_Z
P0002529,S0003034,cashlike,108740,USD,bank_B,broker_X
P0002530,S0002851,cashlike,95387,EUR,bank_B,broker_Y
P0002531,S0000888,cashlike,167121,JPY,bank_A,broker_X
P0002532,S0000699,cashlike,99519,JPY,bank_C,broker_X
P0002533,S0003914,wire,148267,USD,bank_C,broker_Z
P0002534,S0003435,wire,150013,USD,bank_C,broker_Y
P0002535,S0004967,wire,20281,USD,bank_C,broker_Y
P0002536,S0003280,cashlike,117968,USD,bank_A,broker_Y
P0002537,S0000779,cashlike,39744,USD,bank_A,broker_Z
P0002538,S0002537,cashlike,70408,USD,bank_B,broker_Y
P0002539,S0004585,letter_of_credit,194763,EUR,bank_B,broker_Y
P0002540,S0001341,letter_of_credit,71843,EUR,bank_C,broker_Y
P0002541,S0000436,letter_of_credit,101170,JPY,bank_C,broker_Y
P0002542,S0004692,wire,33535,USD,bank_A,broker_X
P0002543,S0002764,cashlike,19273,EUR,bank_A,broker_Y
P0002544,S0000207,wire,23004,USD,bank_A,broker_X
P0002545,S0000639,letter_of_credit,176081,EUR,bank_A,broker_X
P0002546,S0001254,cashlike,32189,USD,bank_A,broker_Y
P0002547,S0000621,letter_of_credit,14036,EUR,bank_A,broker_X
P0002548,S0004424,wire,155046,EUR,bank_B,broker_X
P0002549,S0003139,wire,16676,USD,bank_A,broker_Z
P0002550,S0004337,wire,82455,EUR,bank_B,broker_Y
P0002551,S0004068,letter_of_credit,26469,JPY,bank_C,broker_Y
P0002552,S0002289,wire,8896,EUR,bank_A,broker_Y
P0002553,S0001112,letter_of_credit,179016,EUR,bank_A,broker_Y
P0002554,S0000403,letter_of_credit,45454,USD,bank_A,broker_Y
P0002555,S0001260,letter_of_credit,60666,EUR,bank_C,broker_X
P0002556,S0004105,wire,76425,EUR,bank_B,broker_Z
P0002557,S0004085,cashlike,185907,JPY,bank_A,broker_X
P0002558,S0002960,cashlike,174579,EUR,bank_C,broker_Y
P0002559,S0001129,cashlike,121321,USD,bank_B,broker_Z
P0002560,S0001000,letter_of_credit,154491,EUR,bank_A,broker_Z
P0002561,S0002558,wire,105373,EUR,bank_C,broker_Z
P0002562,S0003317,cashlike,77122,USD,bank_C,broker_X
P0002563,S0004485,letter_of_credit,87473,JPY,bank_B,broker_Y
P0002564,S0000716,letter_of_credit,190961,USD,bank_C,broker_Y
P0002565,S0002781,letter_of_credit,185215,EUR,bank_B,broker_Z
P0002566,S0002908,letter_of_credit,95037,JPY,bank_B,broker_Z
P0002567,S0001577,cashlike,116873,JPY,bank_B,broker_X
P0002568,S0003902,wire,33667,JPY,bank_B,broker_X
P0002569,S0003243,wire,107284,USD,bank_B,broker_X
P0002570,S0002531,letter_of_credit,155669,EUR,bank_B,broker_Y
P0002571,S0000434,cashlike,37526,USD,bank_B,broker_Z
P0002572,S0001935,wire,2487,USD,bank_C,broker_Z
P0002573,S0004958,cashlike,14196,USD,bank_B,broker_X
P0002574,S0001169,wire,78264,JPY,bank_A,broker_Z
P0002575,S0001706,letter_of_credit,108058,JPY,bank_B,broker_Z
P0002576,S0004026,wire,192079,JPY,bank_A,broker_Y
P0002577,S0001835,wire,160997,JPY,bank_A,broker_X
P0002578,S0004518,wire,50152,EUR,bank_C,broker_Z
P0002579,S0000826,wire,30307,JPY,bank_C,broker_X
P0002580,S0001832,wire,191163,JPY,bank_C,broker_Y
P0002581,S0000846,wire,63854,EUR,bank_B,broker_Y
P0002582,S0000619,letter_of_credit,34091,USD,bank_C,broker_X
P0002583,S0003536,letter_of_credit,82477,JPY,bank_C,broker_Y
P0002584,S0001998,cashlike,107456,USD,bank_B,broker_Y
P0002585,S0003328,cashlike,132334,USD,bank_B,broker_X
P0002586,S0003920,letter_of_credit,90340,USD,bank_C,broker_Y
P0002587,S0003518,cashlike,53472,USD,bank_A,broker_Y
P0002588,S0002822,wire,69870,USD,bank_A,broker_Z
P0002589,S0000992,letter_of_credit,187465,JPY,bank_C,broker_X
P0002590,S0001224,cashlike,33191,JPY,bank_B,broker_X
P0002591,S0002466,cashlike,77650,USD,bank_B,broker_Z
P0002592,S0002508,letter_of_credit,28765,EUR,bank_B,broker_X
P0002593,S0003037,wire,16864,JPY,bank_C,broker_Y
P0002594,S0002478,wire,74089,EUR,bank_B,broker_X
P0002595,S0004921,letter_of_credit,115253,USD,bank_C,broker_X
P0002596,S0003685,cashlike,89866,EUR,bank_A,broker_X
P0002597,S0004042,wire,99690,JPY,bank_C,broker_Z
P0002598,S0000448,wire,70906,EUR,bank_C,broker_Z
P0002599,S0002432,wire,94348,JPY,bank_C,broker_X
P0002600,S0003721,cashlike,67732,USD,bank_B,broker_Y
P0002601,S0003052,letter_of_credit,34976,USD,bank_B,broker_X
P0002602,S0003351,letter_of_credit,110945,USD,bank_C,broker_Y
P0002603,S0001718,cashlike,192425,JPY,bank_C,broker_X
P0002604,S0002929,cashlike,57339,USD,bank_C,broker_Z
P0002605,S0003851,cashlike,186875,USD,bank_C,broker_Z
P0002606,S0002214,cashlike,128425,USD,bank_C,broker_Z
P0002607,S0001667,wire,115647,JPY,bank_C,broker_X
P0002608,S0002339,wire,156627,JPY,bank_A,broker_Z
P0002609,S0000861,cashlike,165508,EUR,bank_A,broker_Y
P0002610,S0000813,wire,44391,USD,bank_B,broker_Y
P0002611,S0003696,wire,43893,USD,bank_C,broker_X
P0002612,S0001930,letter_of_credit,27925,USD,bank_B,broker_Y
P0002613,S0001377,cashlike,105632,USD,bank_A,broker_Y
P0002614,S0003728,cashlike,65259,USD,bank_A,broker_X
P0002615,S0001540,wire,111940,EUR,bank_B,broker_X
P0002616,S0001368,letter_of_credit,141352,USD,bank_A,broker_Y
P0002617,S0004500,cashlike,64266,JPY,bank_A,broker_Z
P0002618,S0004911,wire,145608,JPY,bank_B,broker_Z
P0002619,S0004757,cashlike,70826,JPY,bank_B,broker_Y
P0002620,S0000296,wire,13790,USD,bank_A,broker_Y
P0002621,S0003009,wire,91854,JPY,bank_A,broker_Z
P0002622,S0001912,cashlike,199462,EUR,bank_C,broker_Z
P0002623,S0003739,letter_of_credit,14299,USD,bank_A,broker_Y
P0002624,S0000997,letter_of_credit,73800,JPY,bank_A,broker_Z
P0002625,S0003661,letter_of_credit,174174,USD,bank_B,broker_Z
P0002626,S0002808,cashlike,159496,JPY,bank_A,broker_X
P0002627,S0001005,wire,12907,EUR,bank_C,broker_Z
P0002628,S0001910,letter_of_credit,124762,EUR,bank_B,broker_X
P0002629,S0000410,letter_of_credit,154865,JPY,bank_B,broker_Z
P0002630,S0004139,letter_of_credit,172494,JPY,bank_B,broker_Z
P0002631,S0001890,letter_of_credit,123689,EUR,bank_C,broker_X
P0002632,S0004318,cashlike,162092,JPY,bank_C,broker_X
P0002633,S0004933,cashlike,172646,EUR,bank_A,broker_X
P0002634,S0003539,letter_of_credit,65040,EUR,bank_A,broker_X
P0002635,S0001105,letter_of_credit,188428,EUR,bank_C,broker_X
P0002636,S0003522,wire,41096,EUR,bank_C,broker_Z
P0002637,S0000267,letter_of_credit,43761,JPY,bank_B,broker_Y
P0002638,S0000363,wire,44359,EUR,bank_B,broker_Z
P0002639,S0003716,letter_of_credit,73477,EUR,bank_B,broker_Y
P0002640,S0002300,wire,157516,USD,bank_C,broker_Z
P0002641,S0002134,cashlike,73410,EUR,bank_C,broker_Z
P0002642,S0000462,wire,45727,USD,bank_C,broker_Y
P0002643,S0000223,letter_of_credit,48493,EUR,bank_A,broker_X
P0002644,S0003473,cashlike,74418,USD,bank_C,broker_Y
P0002645,S0004120,wire,44967,JPY,bank_A,broker_Z
P0002646,S0000933,cashlike,71785,USD,bank_A,broker_Z
P0002647,S0000907,letter_of_credit,136434,JPY,bank_A,broker_Z
P0002648,S0004260,letter_of_credit,154196,JPY,bank_C,broker_Y
P0002649,S0001650,cashlike,22161,USD,bank_A,broker_Y
P0002650,S0000220,cashlike,63123,EUR,bank_A,broker_Y
P0002651,S0003162,cashlike,5095,USD,bank_A,broker_Y
P0002652,S0003675,cashlike,66469,USD,bank_C,broker_Y
P0002653,S0000770,cashlike,115822,EUR,bank_B,broker_Y
P0002654,S0003716,letter_of_credit,37169,USD,bank_B,broker_Y
P0002655,S0001620,cashlike,132387,EUR,bank_B,broker_X
P0002656,S0001911,cashlike,67147,USD,bank_B,broker_Z
P0002657,S0002548,wire,142631,USD,bank_C,broker_Z
P0002658,S0004742,letter_of_credit,138460,EUR,bank_B,broker_Z
P0002659,S0003727,letter_of_credit,32611,USD,bank_C,broker_Z
P0002660,S0004798,cashlike,4517,EUR,bank_A,broker_Z
P0002661,S0004835,cashlike,121752,JPY,bank_A,broker_X
P0002662,S0004667,wire,163358,EUR,bank_C,broker_Y
P0002663,S0004768,wire,167421,JPY,bank_C,broker_X
P0002664,S0004754,cashlike,136861,USD,bank_C,broker_Y
P0002665,S0001710,letter_of_credit,29023,JPY,bank_A,broker_Z
P0002666,S0004028,letter_of_credit,74473,EUR,bank_A,broker_Y
P0002667,S0000953,cashlike,107943,JPY,bank_A,broker_Z
P0002668,S0004857,cashlike,47138,USD,bank_B,broker_X
P0002669,S0004426,wire,183960,JPY,bank_C,broker_Z
P0002670,S0001037,wire,72610,USD,bank_A,broker_X
P0002671,S0003100,wire,172918,EUR,bank_C,broker_Y
P0002672,S0004179,wire,184148,EUR,bank_B,broker_X
P0002673,S0001742,wire,44126,JPY,bank_C,broker_Y
P0002674,S0001679,wire,66268,USD,bank_B,broker_X
P0002675,S0004729,letter_of_credit,13531,JPY,bank_B,broker_X
P0002676,S0004726,wire,124818,USD,bank_C,broker_Z
P0002677,S0004563,wire,103536,EUR,bank_B,broker_Z
P0002678,S0000787,letter_of_credit,183869,EUR,bank_B,broker_Z
P0002679,S0000625,cashlike,143405,USD,bank_A,broker_Y
P0002680,S0001288,wire,66314,EUR,bank_B,broker_Z
P0002681,S0000056,wire,7765,EUR,bank_C,broker_Y
P0002682,S0002628,wire,181811,USD,bank_B,broker_X
P0002683,S0003103,letter_of_credit,138417,USD,bank_B,broker_X
P0002684,S0004684,wire,7417,EUR,bank_A,broker_Y
P0002685,S0002896,wire,68441,EUR,bank_C,broker_Z
P0002686,S0004262,letter_of_credit,4888,JPY,bank_C,broker_X
P0002687,S0003154,cashlike,135718,USD,bank_B,broker_Z
P0002688,S0004580,wire,1167,USD,bank_C,broker_Y
P0002689,S0000239,wire,172291,USD,bank_B,broker_Z
P0002690,S0002921,cashlike,164895,EUR,bank_C,broker_Z
P0002691,S0002844,wire,160260,EUR,bank_A,broker_Y
P0002692,S0001857,wire,102930,JPY,bank_B,broker_Y
P0002693,S0004174,cashlike,68642,JPY,bank_B,broker_Y
P0002694,S0002069,cashlike,131967,EUR,bank_A,broker_Y
P0002695,S0001770,letter_of_credit,175933,JPY,bank_A,broker_Y
P0002696,S0003687,cashlike,90190,JPY,bank_B,broker_Z
P0002697,S0003074,wire,95901,JPY,bank_A,broker_Z
P0002698,S0003575,wire,94628,USD,bank_B,broker_X
P0002699,S0000899,letter_of_credit,129237,EUR,bank_C,broker_Y
P0002700,S0003646,letter_of_credit,55832,JPY,bank_B,broker_Y
P0002701,S0000395,wire,105327,JPY,bank_A,broker_Y
P0002702,S0000210,wire,52553,USD,bank_C,broker_Z
P0002703,S0002849,cashlike,104141,JPY,bank_A,broker_Y
P0002704,S0001218,wire,196543,JPY,bank_C,broker_Z
P0002705,S0004281,wire,96710,JPY,bank_B,broker_Z
P0002706,S0003838,cashlike,27490,EUR,bank_C,broker_Y
P0002707,S0002220,cashlike,70716,USD,bank_C,broker_Z
P0002708,S0001023,letter_of_credit,28007,JPY,bank_B,broker_Z
P0002709,S0003446,letter_of_credit,118368,JPY,bank_A,broker_Z
P0002710,S0000301,cashlike,197632,EUR,bank_A,broker_X
P0002711,S0004607,letter_of_credit,98193,USD,bank_B,broker_Y
P0002712,S0004142,wire,176123,EUR,bank_A,broker_Z
P0002713,S0003121,cashlike,193673,USD,bank_C,broker_Z
P0002714,S0003195,wire,42826,USD,bank_A,broker_X
P0002715,S0000290,letter_of_credit,162168,JPY,bank_B,broker_Z
P0002716,S0003137,wire,64641,EUR,bank_B,broker_Z
P0002717,S0000589,letter_of_credit,164564,EUR,bank_C,broker_X
P0002718,S0000737,wire,157551,JPY,bank_C,broker_Z
P0002719,S0001778,wire,44194,EUR,bank_C,broker_X
P0002720,S0001666,cashlike,75369,USD,bank_A,broker_Z
P0002721,S0000827,wire,38516,JPY,bank_C,broker_Z
P0002722,S0000235,cashlike,124260,EUR,bank_A,broker_Z
P0002723,S0004823,wire,179895,EUR,bank_A,broker_Z
P0002724,S0002269,wire,83639,EUR,bank_C,broker_Z
P0002725,S0001555,cashlike,80631,JPY,bank_B,broker_X
P0002726,S0001085,wire,143883,EUR,bank_B,broker_X
P0002727,S0001916,letter_of_credit,47106,JPY,bank_C,broker_Z
P0002728,S0002904,cashlike,86141,USD,bank_C,broker_Y
P0002729,S0000640,cashlike,114788,JPY,bank_B,broker_Z
P0002730,S0001501,wire,37848,USD,bank_B,broker_X
P0002731,S0001009,cashlike,169018,JPY,bank_B,broker_X
P0002732,S0003657,cashlike,88917,EUR,bank_B,broker_Z
P0002733,S0004622,wire,61315,EUR,bank_C,broker_Y
P0002734,S0004328,wire,66748,EUR,bank_C,broker_X
P0002735,S0004660,letter_of_credit,178826,USD,bank_C,broker_X
P0002736,S0001462,cashlike,39947,JPY,bank_A,broker_Y
P0002737,S0000713,wire,143505,USD,bank_B,broker_X
P0002738,S0001877,letter_of_credit,76635,JPY,bank_C,broker_Z
P0002739,S0000644,cashlike,102730,USD,bank_A,broker_Y
P0002740,S0004479,wire,120185,USD,bank_C,broker_X
P0002741,S0001966,letter_of_credit,13461,EUR,bank_A,broker_Z
P0002742,S0003673,wire,197899,JPY,bank_A,broker_Z
P0002743,S0004128,letter_of_credit,152724,JPY,bank_B,broker_Z
P0002744,S0001148,cashlike,135323,JPY,bank_B,broker_X
P0002745,S0002830,cashlike,32704,USD,bank_C,broker_Z
P0002746,S0000584,letter_of_credit,168351,JPY,bank_C,broker_Y
P0002747,S0003059,cashlike,173004,EUR,bank_C,broker_X
P0002748,S0000851,letter_of_credit,60950,EUR,bank_A,broker_X
P0002749,S0004630,letter_of_credit,25027,USD,bank_C,broker_Z
P0002750,S0002596,letter_of_credit,123219,EUR,bank_B,broker_Z
P0002751,S0000008,wire,84413,EUR,bank_B,broker_Z
P0002752,S0004239,cashlike,46497,EUR,bank_A,broker_X
P0002753,S0002508,letter_of_credit,99176,USD,bank_C,broker_Y
P0002754,S0004698,wire,133317,EUR,bank_A,broker_X
P0002755,S0003795,cashlike,54347,EUR,bank_C,broker_Y
P0002756,S0002641,wire,77913,USD,bank_C,broker_Y
P0002757,S0004188,cashlike,145150,USD,bank_A,broker_Z
P0002758,S0000448,letter_of_credit,58994,USD,bank_B,broker_Z
P0002759,S0002903,wire,13372,EUR,bank_A,broker_Z
P0002760,S0004913,cashlike,76241,EUR,bank_C,broker_X
P0002761,S0004303,cashlike,183722,EUR,bank_B,broker_X
P0002762,S0003068,wire,160223,JPY,bank_A,broker_Y
P0002763,S0000269,wire,178618,JPY,bank_A,broker_Z
P0002764,S0003147,cashlike,198352,EUR,bank_A,broker_Y
P0002765,S0002567,letter_of_credit,182731,USD,bank_B,broker_Y
P0002766,S0000254,wire,171583,USD,bank_C,broker_Y
P0002767,S0004980,wire,63393,USD,bank_A,broker_Z
P0002768,S0001464,cashlike,92663,JPY,bank_B,broker_Y
P0002769,S0003249,wire,104728,EUR,bank_A,broker_Y
P0002770,S0002049,letter_of_credit,43170,JPY,bank_B,broker_Y
P0002771,S0004545,letter_of_credit,185546,JPY,bank_B,broker_X
P0002772,S0004790,wire,154209,USD,bank_A,broker_Y
P0002773,S0002708,wire,170137,EUR,bank_A,broker_X
P0002774,S0000353,wire,83026,JPY,bank_A,broker_Y
P0002775,S0001252,letter_of_credit,151691,JPY,bank_A,broker_Y
P0002776,S0004771,cashlike,132428,JPY,bank_A,broker_X
P0002777,S0000848,letter_of_credit,85749,EUR,bank_B,broker_Y
P0002778,S0000945,wire,144274,JPY,bank_A,broker_Y
P0002779,S0000607,cashlike,191286,JPY,bank_C,broker_Y
P0002780,S0003095,letter_of_credit,18475,USD,bank_A,broker_Y
P0002781,S0004018,cashlike,17937,EUR,bank_A,broker_Z
P0002782,S0002494,wire,68468,EUR,bank_A,broker_X
P0002783,S0002298,wire,93897,USD,bank_A,broker_Z
P0002784,S0003254,cashlike,58563,USD,bank_C,broker_Z
P0002785,S0002358,wire,109052,JPY,bank_C,broker_Z
P0002786,S0001005,letter_of_credit,163583,USD,bank_A,broker_Y
P0002787,S0000259,letter_of_credit,109181,JPY,bank_A,broker_X
P0002788,S0000797,letter_of_credit,30071,EUR,bank_A,broker_Y
P0002789,S0000552,letter_of_credit,101109,USD,bank_B,broker_X
P0002790,S0001133,letter_of_credit,157096,EUR,bank_B,broker_Z
P0002791,S0004303,wire,97415,JPY,bank_C,broker_Z
P0002792,S0000150,cashlike,18221,USD,bank_B,broker_Y
P0002793,S0004761,cashlike,74782,USD,bank_A,broker_X
P0002794,S0003252,letter_of_credit,128255,EUR,bank_C,broker_Z
P0002795,S0003262,wire,56958,EUR,bank_A,broker_Y
P0002796,S0004041,letter_of_credit,81536,USD,bank_B,broker_Z
P0002797,S0001650,letter_of_credit,171697,EUR,bank_C,broker_Z
P0002798,S0004865,cashlike,153218,EUR,bank_B,broker_Y
P0002799,S0004993,cashlike,155434,EUR,bank_C,broker_Y
P0002800,S0003830,cashlike,197739,EUR,bank_A,broker_X
P0002801,S0001224,cashlike,163446,JPY,bank_C,broker_Y
P0002802,S0002978,cashlike,38724,JPY,bank_B,broker_Z
P0002803,S0001620,wire,25132,EUR,bank_B,broker_X
P0002804,S0002769,wire,90110,JPY,bank_A,broker_X
P0002805,S0000427,letter_of_credit,188552,JPY,bank_C,broker_X
P0002806,S0003953,letter_of_credit,191379,EUR,bank_B,broker_Z
P0002807,S0003232,cashlike,58162,EUR,bank_B,broker_Y
P0002808,S0000714,wire,159695,JPY,bank_A,broker_X
P0002809,S0000227,letter_of_credit,113490,JPY,bank_A,broker_Z
P0002810,S0003364,wire,45333,JPY,bank_B,broker_X
P0002811,S0003352,cashlike,35057,JPY,bank_C,broker_X
P0002812,S0003545,cashlike,95575,EUR,bank_C,broker_Y
P0002813,S0003608,letter_of_credit,118347,JPY,bank_A,broker_X
P0002814,S0003148,wire,21514,USD,bank_C,broker_Y
P0002815,S0003791,cashlike,22963,EUR,bank_C,broker_Z
P0002816,S0004011,wire,150920,EUR,bank_B,broker_Y
P0002817,S0002453,wire,3353,JPY,bank_A,broker_X
P0002818,S0003991,wire,21879,EUR,bank_A,broker_Y
P0002819,S0004021,letter_of_credit,53488,USD,bank_A,broker_X
P0002820,S0000619,wire,110621,JPY,bank_C,broker_Y
P0002821,S0000694,cashlike,45133,EUR,bank_C,broker_X
P0002822,S0000320,wire,160261,USD,bank_B,broker_Y
P0002823,S0004021,letter_of_credit,106491,USD,bank_B,broker_Z
P0002824,S0002791,cashlike,24127,USD,bank_A,broker_Y
P0002825,S0004417,cashlike,105654,JPY,bank_B,broker_Y
P0002826,S0000974,wire,171956,USD,bank_B,broker_Y
P0002827,S0000387,wire,54919,EUR,bank_A,broker_X
P0002828,S0001608,wire,22836,JPY,bank_C,broker_Y
P0002829,S0000493,letter_of_credit,160812,EUR,bank_C,broker_Y
P0002830,S0002831,cashlike,32644,EUR,bank_B,broker_Y
P0002831,S0004816,letter_of_credit,35564,EUR,bank_A,broker_X
P0002832,S0001659,cashlike,122035,JPY,bank_B,broker_X
P0002833,S0003535,letter_of_credit,185876,USD,bank_B,broker_Y
P0002834,S0001854,letter_of_credit,9177,EUR,bank_A,broker_Z
P0002835,S0001262,wire,91470,JPY,bank_B,broker_Y
P0002836,S0004700,cashlike,24877,JPY,bank_B,broker_X
P0002837,S0001731,wire,184536,USD,bank_C,broker_Y
P0002838,S0003682,wire,194015,USD,bank_B,broker_X
P0002839,S0003326,wire,116205,EUR,bank_A,broker_Z
P0002840,S0002647,cashlike,177614,EUR,bank_B,broker_Z
P0002841,S0001143,cashlike,182952,JPY,bank_B,broker_Z
P0002842,S0000958,wire,192664,EUR,bank_A,broker_X
P0002843,S0004348,letter_of_credit,72452,USD,bank_A,broker_Y
P0002844,S0004072,letter_of_credit,116198,JPY,bank_B,broker_X
P0002845,S0003340,cashlike,173569,USD,bank_C,broker_Y
P0002846,S0002815,letter_of_credit,62290,JPY,bank_C,broker_Z
P0002847,S0002248,wire,96425,USD,bank_C,broker_Z
P0002848,S0002275,cashlike,15723,EUR,bank_A,broker_Y
P0002849,S0001604,letter_of_credit,142463,USD,bank_B,broker_X
P0002850,S0003393,letter_of_credit,25872,JPY,bank_A,broker_Z
P0002851,S0000782,cashlike,59275,USD,bank_B,broker_Y
P0002852,S0003705,wire,13517,USD,bank_B,broker_X
P0002853,S0000627,wire,149231,JPY,bank_C,broker_X
P0002854,S0004940,cashlike,78334,EUR,bank_C,broker_Z
P0002855,S0001760,letter_of_credit,7553,JPY,bank_A,broker_Z
P0002856,S0000557,letter_of_credit,49476,USD,bank_C,broker_X
P0002857,S0004157,wire,192782,USD,bank_A,broker_X
P0002858,S0002007,cashlike,43368,EUR,bank_B,broker_Z
P0002859,S0004481,wire,87350,JPY,bank_C,broker_Y
P0002860,S0004882,cashlike,28127,EUR,bank_B,broker_X
P0002861,S0002204,cashlike,154087,USD,bank_A,broker_Y
P0002862,S0004628,cashlike,149668,JPY,bank_B,broker_Z
P0002863,S0000072,wire,31703,USD,bank_A,broker_Z
P0002864,S0000191,cashlike,116522,EUR,bank_A,broker_Y
P0002865,S0003841,wire,91920,JPY,bank_B,broker_Y
P0002866,S0000491,letter_of_credit,44156,JPY,bank_A,broker_Z
P0002867,S0003767,letter_of_credit,164008,JPY,bank_B,broker_X
P0002868,S0002177,letter_of_credit,183673,EUR,bank_A,broker_X
P0002869,S0000729,letter_of_credit,91883,JPY,bank_C,broker_Z
P0002870,S0001230,cashlike,20442,USD,bank_B,broker_X
P0002871,S0003103,letter_of_credit,22566,USD,bank_C,broker_Z
P0002872,S0003810,cashlike,21906,USD,bank_A,broker_X
P0002873,S0001536,wire,45162,USD,bank_B,broker_Z
P0002874,S0002421,wire,38229,EUR,bank_B,broker_Y
P0002875,S0000388,letter_of_credit,126142,USD,bank_C,broker_Y
P0002876,S0000582,letter_of_credit,90826,USD,bank_C,broker_X
P0002877,S0002230,letter_of_credit,6922,JPY,bank_B,broker_Z
P0002878,S0000041,wire,155491,JPY,bank_A,broker_Z
P0002879,S0003876,cashlike,43131,USD,bank_B,broker_X
P0002880,S0002319,cashlike,86201,USD,bank_B,broker_Z
P0002881,S0003157,wire,85825,EUR,bank_A,broker_Y
P0002882,S0003021,wire,179562,USD,bank_C,broker_Z
P0002883,S0004738,cashlike,167722,EUR,bank_A,broker_Z
P0002884,S0002430,cashlike,185341,USD,bank_A,broker_X
P0002885,S0002790,wire,152912,JPY,bank_C,broker_Y
P0002886,S0000955,wire,192344,USD,bank_B,broker_X
P0002887,S0004714,letter_of_credit,104904,USD,bank_C,broker_Z
P0002888,S0003853,wire,99246,EUR,bank_B,broker_X
P0002889,S0003411,letter_of_credit,87692,JPY,bank_A,broker_Z
P0002890,S0003369,wire,173171,JPY,bank_A,broker_Z
P0002891,S0000060,wire,188540,USD,bank_C,broker_Z
P0002892,S0000749,wire,147438,JPY,bank_A,broker_Y
P0002893,S0001757,wire,17032,JPY,bank_C,broker_Y
P0002894,S0004082,cashlike,119960,JPY,bank_A,broker_Z
P0002895,S0000837,cashlike,2618,USD,bank_B,broker_Z
P0002896,S0003714,wire,51041,EUR,bank_A,broker_Y
P0002897,S0004591,letter_of_credit,54344,USD,bank_B,broker_Z
P0002898,S0002795,letter_of_credit,1860,USD,bank_C,broker_Z
P0002899,S0000190,letter_of_credit,92490,EUR,bank_B,broker_Y
P0002900,S0002403,letter_of_credit,144266,EUR,bank_A,broker_Y
P0002901,S0002745,letter_of_credit,164152,JPY,bank_B,broker_Y
P0002902,S0004449,letter_of_credit,44466,JPY,bank_A,broker_X
