shipment_id,exporter_id,domain,incoterm,mode,qty,unit,invoice_id,description
S0002812,E001214,machine_tools,CIF,road,365,kg,INV116483,DESC machine_tools 76
S0002813,E001865,maritime_port_equipment,FOB,sea,189,L,INV981886,DESC maritime_port_equipment 409
S0002814,E001599,maritime_port_equipment,DAP,road,112,pcs,INV889093,DESC maritime_port_equipment 971
S0002815,E000106,energy_equipment,DAP,sea,70,pcs,INV204929,DESC energy_equipment 841
S0002816,E001821,machine_tools,CIF,sea,310,pcs,INV965597,DESC machine_tools 452
S0002817,E001515,maritime_port_equipment,DAP,road,1,L,INV550095,DESC maritime_port_equipment 723
S0002818,E000134,chemicals_precursors,CIF,air,44,pcs,INV952184,DESC chemicals_precursors 926
S0002819,E000164,luxury_dual_use_consumer,DAP,air,462,L,INV504876,DESC luxury_dual_use_consumer 705
S0002820,E000540,aerospace_uas_avionics,CIF,air,379,pcs,INV860663,DESC aerospace_uas_avionics 979
S0002821,E000820,medical_bio_lab,DAP,sea,436,pcs,INV145366,DESC medical_bio_lab 799
S0002822,E000856,chemicals_precursors,FOB,road,55,L,INV572627,DESC chemicals_precursors 177
S0002823,E000906,aerospace_uas_avionics,DAP,air,66,pcs,INV300914,DESC aerospace_uas_avionics 725
S0002824,E000408,medical_bio_lab,CIF,sea,122,pcs,INV479263,DESC medical_bio_lab 293
S0002825,E001664,machine_tools,CIF,sea,446,kg,INV554596,DESC machine_tools 806
S0002826,E000220,chemicals_precursors,CIF,road,303,kg,INV883521,DESC chemicals_precursors 703
S0002827,E001087,energy_equipment,DAP,air,375,L,INV678253,DESC energy_equipment 152
S0002828,E001060,machine_tools,DAP,air,485,L,INV211467,DESC machine_tools 234
S0002829,E001548,maritime_port_equipment,DAP,sea,500,L,INV854025,DESC maritime_port_equipment 709
S0002830,E000512,maritime_port_equipment,CIF,sea,204,pcs,INV592436,DESC maritime_port_equipment 52
S0002831,E001139,medical_bio_lab,FOB,road,491,kg,INV753644,DESC medical_bio_lab 405
S0002832,E001871,maritime_port_equipment,FOB,air,332,L,INV246447,DESC maritime_port_equipment 233
S0002833,E000599,machine_tools,CIF,air,263,pcs,INV206153,DESC machine_tools 161
S0002834,E000157,machine_tools,DAP,air,496,pcs,INV906291,DESC machine_tools 569
S0002835,E001110,machine_tools,CIF,air,117,pcs,INV914767,DESC machine_tools 206
S0002836,E001692,luxury_dual_use_consumer,DAP,sea,86,pcs,INV616703,DESC luxury_dual_use_consumer 167
S0002837,E000185,chemicals_precursors,CIF,road,39,L,INV729489,DESC chemicals_precursors 830
S0002838,E001774,machine_tools,DAP,road,26,kg,INV179264,DESC machine_tools 945
S0002839,E001781,maritime_port_equipment,FOB,road,158,kg,INV980617,DESC maritime_port_equipment 751
S0002840,E001462,chemicals_precursors,CIF,road,87,kg,INV222405,DESC chemicals_precursors 49
S0002841,E001121,chemicals_precursors,CIF,road,197,pcs,INV441947,DESC chemicals_precursors 989
S0002842,E001946,maritime_port_equipment,CIF,sea,277,L,INV727311,DESC maritime_port_equipment 578
S0002843,E000623,luxury_dual_use_consumer,CIF,air,417,L,INV901362,DESC luxury_dual_use_consumer 799
S0002844,E000178,aerospace_uas_avionics,CIF,road,430,L,INV179243,DESC aerospace_uas_avionics 343
S0002845,E001596,energy_equipment,DAP,air,228,L,INV226363,DESC energy_equipment 949
S0002846,E000801,energy_equipment,CIF,road,353,kg,INV377857,DESC energy_equipment 177
S0002847,E001582,chemicals_precursors,FOB,road,387,kg,INV658656,DESC chemicals_precursors 10
S0002848,E001827,chemicals_precursors,CIF,road,474,pcs,INV516607,DESC chemicals_precursors 83
S0002849,E001457,aerospace_uas_avionics,CIF,air,385,kg,INV828233,DESC aerospace_uas_avionics 497
S0002850,E000489,chemicals_precursors,FOB,road,25,L,INV183703,DESC chemicals_precursors 145
S0002851,E001404,energy_equipment,DAP,road,75,kg,INV943803,DESC energy_equipment 80
S0002852,E000336,machine_tools,FOB,road,169,kg,INV396696,DESC machine_tools 825
S0002853,E000065,chemicals_precursors,DAP,road,465,pcs,INV604346,DESC chemicals_precursors 756
S0002854,E000657,medical_bio_lab,CIF,road,170,pcs,INV555524,DESC medical_bio_lab 174
S0002855,E001160,aerospace_uas_avionics,FOB,sea,171,L,INV602651,DESC aerospace_uas_avionics 553
S0002856,E001948,aerospace_uas_avionics,DAP,sea,344,pcs,INV609474,DESC aerospace_uas_avionics 669
S0002857,E000216,energy_equipment,CIF,road,162,kg,INV419641,DESC energy_equipment 36
S0002858,E001931,medical_bio_lab,CIF,air,119,L,INV547901,DESC medical_bio_lab 349
S0002859,E000237,machine_tools,FOB,air,161,pcs,INV245288,DESC machine_tools 735
S0002860,E001530,medical_bio_lab,CIF,air,484,L,INV548449,DESC medical_bio_lab 540
S0002861,E000438,aerospace_uas_avionics,FOB,air,399,pcs,INV699165,DESC aerospace_uas_avionics 397
S0002862,E000710,maritime_port_equipment,CIF,sea,409,pcs,INV796074,DESC maritime_port_equipment 160
S0002863,E001345,luxury_dual_use_consumer,DAP,sea,62,kg,INV500491,DESC luxury_dual_use_consumer 332
S0002864,E001823,maritime_port_equipment,CIF,sea,31,L,INV642674,DESC maritime_port_equipment 45
S0002865,E000531,maritime_port_equipment,DAP,air,224,kg,INV302493,DESC maritime_port_equipment 968
S0002866,E000692,chemicals_precursors,FOB,road,169,pcs,INV810852,DESC chemicals_precursors 279
S0002867,E001378,energy_equipment,DAP,road,81,pcs,INV884123,DESC energy_equipment 385
S0002868,E000527,luxury_dual_use_consumer,CIF,road,455,pcs,INV745893,DESC luxury_dual_use_consumer 786
S0002869,E000203,maritime_port_equipment,CIF,air,14,kg,INV681418,DESC maritime_port_equipment 23
S0002870,E001511,aerospace_uas_avionics,DAP,air,321,L,INV338891,DESC aerospace_uas_avionics 763
S0002871,E001092,luxury_dual_use_consumer,FOB,sea,122,pcs,INV207970,DESC luxury_dual_use_consumer 613
S0002872,E001555,energy_equipment,CIF,sea,97,L,INV256694,DESC energy_equipment 434
S0002873,E001052,chemicals_precursors,DAP,air,499,kg,INV420968,DESC chemicals_precursors 969
S0002874,E000817,medical_bio_lab,FOB,sea,52,pcs,INV443915,DESC medical_bio_lab 807
S0002875,E001802,luxury_dual_use_consumer,CIF,sea,349,kg,INV291365,DESC luxury_dual_use_consumer 800
S0002876,E001478,maritime_port_equipment,DAP,air,17,kg,INV950862,DESC maritime_port_equipment 792
S0002877,E000988,energy_equipment,DAP,air,32,pcs,INV117317,DESC energy_equipment 764
S0002878,E000610,machine_tools,CIF,road,193,L,INV193741,DESC machine_tools 733
S0002879,E001967,machine_tools,DAP,road,309,pcs,INV149816,DESC machine_tools 427
S0002880,E000648,maritime_port_equipment,FOB,air,89,kg,INV586945,DESC maritime_port_equipment 873
S0002881,E000401,luxury_dual_use_consumer,CIF,sea,460,kg,INV566949,DESC luxury_dual_use_consumer 687
S0002882,E000268,chemicals_precursors,CIF,sea,236,pcs,INV401667,DESC chemicals_precursors 297
S0002883,E000589,medical_bio_lab,FOB,road,497,pcs,INV567600,DESC medical_bio_lab 92
S0002884,E000683,maritime_port_equipment,DAP,road,91,kg,INV514075,DESC maritime_port_equipment 726
S0002885,E000001,chemicals_precursors,FOB,sea,65,L,INV907077,DESC chemicals_precursors 229
S0002886,E000460,chemicals_precursors,FOB,air,461,L,INV850511,DESC chemicals_precursors 815
S0002887,E000377,luxury_dual_use_consumer,DAP,air,342,pcs,INV954012,DESC luxury_dual_use_consumer 26
S0002888,E000966,maritime_port_equipment,FOB,road,69,kg,INV770433,DESC maritime_port_equipment 596
S0002889,E001219,medical_bio_lab,DAP,air,282,L,INV743841,DESC medical_bio_lab 47
S0002890,E000683,energy_equipment,DAP,sea,236,pcs,INV340884,DESC energy_equipment 83
S0002891,E000848,chemicals_precursors,DAP,sea,188,kg,INV259836,DESC chemicals_precursors 629
S0002892,E001999,aerospace_uas_avionics,FOB,sea,155,L,INV321819,DESC aerospace_uas_avionics 22
S0002893,E000660,luxury_dual_use_consumer,CIF,air,23,kg,INV252242,DESC luxury_dual_use_consumer 615
S0002894,E000021,medical_bio_lab,CIF,sea,482,L,INV499464,DESC medical_bio_lab 399
S0002895,E000127,machine_tools,FOB,sea,196,L,INV601958,DESC machine_tools 980
S0002896,E001850,machine_tools,DAP,air,90,kg,INV813908,DESC machine_tools 692
S0002897,E000693,chemicals_precursors,DAP,road,46,kg,INV163172,DESC chemicals_precursors 759
S0002898,E000673,maritime_port_equipment,DAP,road,106,pcs,INV285254,DESC maritime_port_equipment 331
S0002899,E000476,energy_equipment,FOB,sea,22,pcs,INV958307,DESC energy_equipment 706
S0002900,E000986,medical_bio_lab,FOB,sea,17,L,INV229382,DESC medical_bio_lab 500
S0002901,E000416,medical_bio_lab,CIF,air,299,pcs,INV902544,DESC medical_bio_lab 856
S0002902,E001818,chemicals_precursors,FOB,sea,76,kg,INV243292,DESC chemicals_precursors 789
S0002903,E000773,machine_tools,DAP,road,281,pcs,INV171259,DESC machine_tools 329
S0002904,E001212,aerospace_uas_avionics,CIF,air,42,L,INV463761,DESC aerospace_uas_avionics 179
S0002905,E000612,maritime_port_equipment,CIF,air,301,L,INV429586,DESC maritime_port_equipment 219
S0002906,E000426,chemicals_precursors,FOB,air,330,pcs,INV190531,DESC chemicals_precursors 720
S0002907,E000715,machine_tools,DAP,sea,368,kg,INV693042,DESC machine_tools 690
S0002908,E001674,machine_tools,CIF,air,1,pcs,INV422113,DESC machine_tools 85
S0002909,E001153,medical_bio_lab,CIF,sea,497,kg,INV209829,DESC medical_bio_lab 92
S0002910,E000607,luxury_dual_use_consumer,DAP,road,314,kg,INV274387,DESC luxury_dual_use_consumer 12
S0002911,E000889,aerospace_uas_avionics,FOB,road,369,L,INV348284,DESC aerospace_uas_avionics 17
S0002912,E000698,machine_tools,FOB,road,133,pcs,INV718736,DESC machine_tools 600
S0002913,E001004,chemicals_precursors,CIF,road,349,kg,INV763100,DESC chemicals_precursors 425
S0002914,E000711,energy_equipment,CIF,sea,43,pcs,INV799085,DESC energy_equipment 926
S0002915,E001521,energy_equipment,DAP,sea,162,kg,INV480936,DESC energy_equipment 339
S0002916,E000362,energy_equipment,CIF,road,477,L,INV438268,DESC energy_equipment 535
S0002917,E001864,medical_bio_lab,CIF,air,30,kg,INV657328,DESC medical_bio_lab 768
S0002918,E000527,aerospace_uas_avionics,FOB,road,493,pcs,INV767811,DESC aerospace_uas_avionics 405
S0002919,E000035,energy_equipment,CIF,sea,118,L,INV958170,DESC energy_equipment 134
S0002920,E000784,maritime_port_equipment,CIF,sea,379,kg,INV595105,DESC maritime_port_equipment 745
S0002921,E001828,maritime_port_equipment,FOB,air,167,pcs,INV729734,DESC maritime_port_equipment 277
S0002922,E000470,medical_bio_lab,DAP,road,158,pcs,INV919635,DESC medical_bio_lab 63
S0002923,E001152,chemicals_precursors,CIF,road,404,pcs,INV394408,DESC chemicals_precursors 98
S0002924,E001908,machine_tools,CIF,air,111,kg,INV177418,DESC machine_tools 399
S0002925,E000616,maritime_port_equipment,CIF,sea,106,kg,INV359045,DESC maritime_port_equipment 963
S0002926,E000987,luxury_dual_use_consumer,CIF,sea,44,pcs,INV405108,DESC luxury_dual_use_consumer 997
S0002927,E001131,luxury_dual_use_consumer,DAP,air,463,kg,INV434013,DESC luxury_dual_use_consumer 335
S0002928,E000864,machine_tools,DAP,road,38,pcs,INV749311,DESC machine_tools 387
S0002929,E001357,luxury_dual_use_consumer,FOB,road,474,L,INV416377,DESC luxury_dual_use_consumer 416
S0002930,E001199,aerospace_uas_avionics,DAP,sea,219,L,INV712403,DESC aerospace_uas_avionics 33
S0002931,E001351,medical_bio_lab,CIF,road,172,L,INV792932,DESC medical_bio_lab 995
S0002932,E000421,maritime_port_equipment,CIF,air,93,L,INV416602,DESC maritime_port_equipment 379
S0002933,E001487,machine_tools,DAP,air,151,kg,INV455147,DESC machine_tools 711
S0002934,E001858,medical_bio_lab,DAP,road,17,L,INV454867,DESC medical_bio_lab 100
S0002935,E001274,aerospace_uas_avionics,DAP,air,53,kg,INV323228,DESC aerospace_uas_avionics 507
S0002936,E001833,machine_tools,FOB,air,286,kg,INV884531,DESC machine_tools 236
S0002937,E000724,energy_equipment,CIF,road,99,kg,INV736602,DESC energy_equipment 49
S0002938,E001517,aerospace_uas_avionics,DAP,air,180,pcs,INV498686,DESC aerospace_uas_avionics 184
S0002939,E000569,energy_equipment,DAP,air,183,kg,INV808391,DESC energy_equipment 184
S0002940,E000392,luxury_dual_use_consumer,CIF,road,175,kg,INV304397,DESC luxury_dual_use_consumer 332
S0002941,E000482,energy_equipment,CIF,road,62,L,INV222084,DESC energy_equipment 708
S0002942,E001980,machine_tools,DAP,sea,446,kg,INV185290,DESC machine_tools 97
S0002943,E001673,medical_bio_lab,DAP,road,283,L,INV497963,DESC medical_bio_lab 765
S0002944,E000833,maritime_port_equipment,FOB,road,10,pcs,INV183141,DESC maritime_port_equipment 874
S0002945,E000988,machine_tools,DAP,road,273,L,INV215315,DESC machine_tools 575
S0002946,E001572,maritime_port_equipment,FOB,road,449,L,INV428124,DESC maritime_port_equipment 289
S0002947,E001708,energy_equipment,DAP,sea,214,L,INV209708,DESC energy_equipment 353
S0002948,E000483,luxury_dual_use_consumer,CIF,air,366,L,INV172571,DESC luxury_dual_use_consumer 233
S0002949,E001605,luxury_dual_use_consumer,CIF,air,481,L,INV465065,DESC luxury_dual_use_consumer 476
S0002950,E000853,luxury_dual_use_consumer,DAP,sea,86,kg,INV391572,DESC luxury_dual_use_consumer 399
S0002951,E001280,luxury_dual_use_consumer,DAP,air,471,kg,INV948252,DESC luxury_dual_use_consumer 710
S0002952,E000960,maritime_port_equipment,CIF,road,110,kg,INV700573,DESC maritime_port_equipment 391
S0002953,E000359,aerospace_uas_avionics,CIF,air,213,pcs,INV421806,DESC aerospace_uas_avionics 269
S0002954,E000626,medical_bio_lab,DAP,sea,482,L,INV399471,DESC medical_bio_lab 381
S0002955,E000198,maritime_port_equipment,DAP,road,62,pcs,INV244060,DESC maritime_port_equipment 949
S0002956,E001132,aerospace_uas_avionics,CIF,road,180,kg,INV578863,DESC aerospace_uas_avionics 824
S0002957,E001324,chemicals_precursors,FOB,air,52,kg,INV491372,DESC chemicals_precursors 313
S0002958,E000428,energy_equipment,FOB,air,405,pcs,INV266799,DESC energy_equipment 240
S0002959,E001366,maritime_port_equipment,FOB,road,50,pcs,INV803968,DESC maritime_port_equipment 764
S0002960,E001789,chemicals_precursors,FOB,sea,109,L,INV878651,DESC chemicals_precursors 713
S0002961,E001822,energy_equipment,DAP,road,490,pcs,INV801888,DESC energy_equipment 926
S0002962,E001637,maritime_port_equipment,CIF,road,137,pcs,INV654855,DESC maritime_port_equipment 720
S0002963,E000316,energy_equipment,FOB,road,82,kg,INV723208,DESC energy_equipment 979
S0002964,E001116,machine_tools,FOB,road,34,pcs,INV359438,DESC machine_tools 298
S0002965,E001623,machine_tools,CIF,air,335,kg,INV197105,DESC machine_tools 404
S0002966,E000549,aerospace_uas_avionics,CIF,road,45,kg,INV359067,DESC aerospace_uas_avionics 757
S0002967,E000668,aerospace_uas_avionics,DAP,air,472,kg,INV640339,DESC aerospace_uas_avionics 653
S0002968,E001963,aerospace_uas_avionics,DAP,air,204,L,INV986515,DESC aerospace_uas_avionics 862
S0002969,E001861,maritime_port_equipment,DAP,sea,403,kg,INV147859,DESC maritime_port_equipment 217
S0002970,E001418,machine_tools,CIF,sea,253,L,INV392829,DESC machine_tools 954
S0002971,E000969,aerospace_uas_avionics,CIF,sea,470,pcs,INV247856,DESC aerospace_uas_avionics 26
S0002972,E001136,aerospace_uas_avionics,FOB,sea,303,L,INV462606,DESC aerospace_uas_avionics 953
S0002973,E000181,maritime_port_equipment,CIF,air,143,pcs,INV178272,DESC maritime_port_equipment 719
S0002974,E001708,maritime_port_equipment,CIF,air,254,L,INV597951,DESC maritime_port_equipment 880
S0002975,E000258,aerospace_uas_avionics,DAP,road,402,pcs,INV869176,DESC aerospace_uas_avionics 348
S0002976,E001751,luxury_dual_use_consumer,FOB,air,202,pcs,INV517461,DESC luxury_dual_use_consumer 776
S0002977,E001458,maritime_port_equipment,CIF,road,128,kg,INV416853,DESC maritime_port_equipment 241
S0002978,E001532,machine_tools,CIF,sea,298,L,INV310125,DESC machine_tools 74
S0002979,E000060,luxury_dual_use_consumer,DAP,air,247,L,INV700276,DESC luxury_dual_use_consumer 147
S0002980,E001410,machine_tools,CIF,sea,232,kg,INV544966,DESC machine_tools 765
S0002981,E001946,maritime_port_equipment,DAP,road,278,pcs,INV821013,DESC maritime_port_equipment 3
S0002982,E001046,aerospace_uas_avionics,CIF,road,466,L,INV207430,DESC aerospace_uas_avionics 512
S0002983,E001135,medical_bio_lab,CIF,road,230,L,INV322750,DESC medical_bio_lab 48
S0002984,E000721,energy_equipment,DAP,road,374,L,INV698602,DESC energy_equipment 245
S0002985,E000711,machine_tools,FOB,road,358,pcs,INV612522,DESC machine_tools 978
S0002986,E001566,aerospace_uas_avionics,DAP,road,168,kg,INV260302,DESC aerospace_uas_avionics 560
S0002987,E000870,chemicals_precursors,FOB,road,149,pcs,INV206255,DESC chemicals_precursors 603
S0002988,E001042,chemicals_precursors,CIF,sea,45,kg,INV192181,DESC chemicals_precursors 210
S0002989,E000400,chemicals_precursors,FOB,road,341,kg,INV874790,DESC chemicals_precursors 848
S0002990,E000887,luxury_dual_use_consumer,DAP,air,464,pcs,INV911462,DESC luxury_dual_use_consumer 808
S0002991,E000104,energy_equipment,DAP,sea,151,L,INV387159,DESC energy_equipment 755
S0002992,E000651,aerospace_uas_avionics,CIF,air,361,L,INV683918,DESC aerospace_uas_avionics 541
S0002993,E000575,aerospace_uas_avionics,FOB,road,497,pcs,INV494993,DESC aerospace_uas_avionics 134
S0002994,E001373,chemicals_precursors,FOB,road,21,L,INV197516,DESC chemicals_precursors 64
S0002995,E001299,chemicals_precursors,CIF,road,324,L,INV754629,DESC chemicals_precursors 575
S0002996,E001554,machine_tools,FOB,road,406,pcs,INV587663,DESC machine_tools 698
S0002997,E001598,medical_bio_lab,DAP,sea,207,kg,INV706173,DESC medical_bio_lab 76
S0002998,E000474,chemicals_precursors,FOB,sea,418,kg,INV409527,DESC chemicals_precursors 567
S0002999,E001599,aerospace_uas_avionics,FOB,air,315,pcs,INV807508,DESC aerospace_uas_avionics 373
S0003000,E001912,aerospace_uas_avionics,DAP,air,23,L,INV868833,DESC aerospace_uas_avionics 610
S0003001,E001783,medical_bio_lab,DAP,air,265,kg,INV999947,DESC medical_bio_lab 985
S0003002,E000080,machine_tools,DAP,road,265,kg,INV413786,DESC machine_tools 409
S0003003,E000963,aerospace_uas_avionics,FOB,road,324,kg,INV674352,DESC aerospace_uas_avionics 342
S0003004,E000088,luxury_dual_use_consumer,FOB,road,197,pcs,INV794401,DESC luxury_dual_use_consumer 469
S0003005,E001233,aerospace_uas_avionics,CIF,sea,414,kg,INV288744,DESC aerospace_uas_avionics 948
S0003006,E000763,medical_bio_lab,FOB,road,252,pcs,INV914843,DESC medical_bio_lab 290
S0003007,E000328,medical_bio_lab,FOB,sea,207,L,INV383201,DESC medical_bio_lab 406
S0003008,E001041,chemicals_precursors,FOB,road,174,pcs,INV294097,DESC chemicals_precursors 213
S0003009,E000244,luxury_dual_use_consumer,DAP,air,268,L,INV885025,DESC luxury_dual_use_consumer 614
S0003010,E000856,medical_bio_lab,CIF,road,80,kg,INV382240,DESC medical_bio_lab 148
S0003011,E000951,energy_equipment,DAP,air,142,kg,INV269887,DESC energy_equipment 321
S0003012,E001500,chemicals_precursors,FOB,air,160,pcs,INV617607,DESC chemicals_precursors 283
S0003013,E000630,maritime_port_equipment,DAP,sea,385,L,INV176841,DESC maritime_port_equipment 549
S0003014,E000438,aerospace_uas_avionics,FOB,road,222,L,INV527667,DESC aerospace_uas_avionics 73
S0003015,E000140,chemicals_precursors,FOB,sea,49,pcs,INV421288,DESC chemicals_precursors 173
S0003016,E001708,machine_tools,DAP,air,41,kg,INV625007,DESC machine_tools 583
S0003017,E001652,luxury_dual_use_consumer,CIF,sea,397,pcs,INV209133,DESC luxury_dual_use_consumer 58
S0003018,E001341,maritime_port_equipment,CIF,sea,70,L,INV302360,DESC maritime_port_equipment 332
S0003019,E000049,aerospace_uas_avionics,DAP,road,320,pcs,INV565547,DESC aerospace_uas_avionics 764
S0003020,E001503,luxury_dual_use_consumer,CIF,road,235,L,INV648601,DESC luxury_dual_use_consumer 325
S0003021,E000274,energy_equipment,DAP,road,493,kg,INV973006,DESC energy_equipment 812
S0003022,E000007,machine_tools,FOB,road,487,pcs,INV821845,DESC machine_tools 957
